ID_REDUTOR_VELOCIDADE;NUM_PROJETO_OPERACIONAL;ENDERECO_REFERENCIA;BAIRRO;REFERENCIA_LOCALIZACAO;DATA_IMPLANTACAO;DATA_ULTIMA_MANUTENCAO;GEOMETRIA
7491;22-VHF-207800T-2020;RUA BRAULIO GOMES NOGUEIRA, 764;TIROL;ENTRE RUA JOSE NILTON MONTEIRO E RUA SABINO JOSE FERREIRA;;2019-05-26 00:00:00;MULTILINESTRING ((599932.20 7789644.92, 599938.14 7789640.08))
7496;22-VHF-0000074-2010; , ;;ENTRE   E  ;2010-06-10 00:00:00;;MULTILINESTRING ((600953.98 7789426.25, 600946.70 7789425.26))
7497;22-VHF-0011808-2012; , ;;ENTRE   E  ;2013-08-23 00:00:00;2020-07-07 00:00:00;LINESTRING (600970.22 7789197.73, 600963.28 7789197.10)
7498;; , ;;ENTRE   E  ;;2024-05-15 00:00:00;LINESTRING (600994.02 7788913.88, 600984.10 7788912.80)
7501;22-VHF-0258556T-2020; , ;;ENTRE   E  ;2023-02-07 00:00:00;;LINESTRING (600910.77 7788625.36, 600917.79 7788623.34)
7521;22-VHF-0032646-2015; , ;;ENTRE   E  ;2021-01-21 00:00:00;;LINESTRING (600926.26 7787800.48, 600919.44 7787798.14)
7561;22-VHF-0016029-2011; , ;;ENTRE   E  ;2011-10-06 00:00:00;;LINESTRING (599419.26 7791073.11, 599421.71 7791079.08)
7563;22-VHF-0043232-2010; , ;;ENTRE   E  ;2011-03-18 00:00:00;;LINESTRING (599363.48 7791086.58, 599366.00 7791092.00)
7564;; , ;;ENTRE   E  ;;;LINESTRING (599232.77 7791096.73, 599232.77 7791102.29)
7581;20-VHF-0001651-2012;RUA UBERABA, 580;BARRO PRETO;ENTRE RUA DOS AIMORES E RUA BERNARDO GUIMARAES;2013-01-19 00:00:00;;LINESTRING (609200.84 7796579.82, 609211.98 7796576.46)
7602;;AVE AGULHAS NEGRAS, 701;MANGABEIRAS;ENTRE RUA AMERICO WERNECK E PCA ALTAMIRA DE ABREU MACHADO;;;LINESTRING (613449.51 7793287.60, 613458.06 7793289.50)
7583;16-VHF-0064204-2009;RUA ALOYSIO LEITE GUIMARAES, 125;BELVEDERE;ENTRE RUA JORNALISTA DJALMA ANDRADE E  ;2010-03-17 00:00:00;;LINESTRING (611504.93 7791391.81, 611512.27 7791388.16)
7584;20-VHF-138654T-2019;RUA ALVARENGA PEIXOTO, 1325;SANTO AGOSTINHO;ENTRE RUA OURO PRETO E RUA PARACATU;2020-04-28 00:00:00;;LINESTRING (609625.97 7796051.80, 609628.35 7796063.34)
7604;;RUA ANTILHAS, 40;SION;ENTRE RUA CALIFORNIA E RUA TERRA NOVA;;;LINESTRING (611484.78 7793072.75, 611489.63 7793068.03)
7606;20-VHF-0032196-2014;AVE ARTUR BERNARDES, 1412;SANTA LÚCIA;ENTRE RUA MICHEL JEHA E BEC DO ROSARIO;2015-02-12 21:00:00;;LINESTRING (610218.33 7793216.91, 610232.60 7793223.13)
7608;20-VHF-0032196-2014; , ;;ENTRE RUA MICHEL JEHA E BEC DO ROSARIO;2015-02-12 21:00:00;;LINESTRING (610249.66 7793161.90, 610261.69 7793167.80)
7585;20-VHF-0032196-2014;AVE ARTUR BERNARDES, 2858;VILA BARRAGEM SANTA LÚCIA;ENTRE BEC LAIS MIGUELES CHAVES E BEC MARGARIDA;2015-02-12 21:00:00;;LINESTRING (610337.62 7793299.50, 610342.60 7793299.77, 610346.70 7793300.00)
7587;20-VHF-106057T-2019;AVE ARTUR BERNARDES, 3040;VILA BARRAGEM SANTA LÚCIA;ENTRE BEC CALIFORNIA E BEC PITANGUEIRAS;2019-09-19 17:00:00;;LINESTRING (610343.07 7793349.51, 610334.59 7793349.33)
7611;;RUA BANDONION, 203;NOSSA SENHORA DE FÁTIMA;ENTRE BEC PESSEGOS E BEC SAO LUIZ;;;LINESTRING (613986.59 7794945.50, 613989.19 7794946.31)
7612;19-VHF-0001121-2020;RUA BENVINDA DE CARVALHO, 95;SANTO ANTÔNIO;ENTRE RUA ARTURO TOSCANINI E RUA PAULO SIMONI;2020-08-11 21:00:00;;LINESTRING (610946.93 7794643.07, 610953.28 7794649.21)
7590;20-VHF-0044748-2014;RUA BOLIVIA, 473;SÃO PEDRO;ENTRE RUA LA PAZ E VDP SEM NOME;2017-06-25 08:00:00;;LINESTRING (611074.02 7793688.67, 611077.33 7793681.36)
7591;;RUA BOLIVIA, 615;SÃO PEDRO;ENTRE RUA DO CHINA E RUA LA PAZ;;;LINESTRING (610945.72 7793583.55, 610952.13 7793579.45)
7613;17-VHF-169579T-2019;AVE DANDARA, 18;DANDARA;ENTRE RUA GERALDO OROZIMBO E RUA ZILDA ARNS;2020-04-22 00:00:00;;LINESTRING (603470.82 7807056.71, 603467.55 7807041.45)
7614;20-VHF-0044748-2014;RUA BOLIVIA, 560;SANTA RITA DE CÁSSIA;ENTRE RUA DO CHINA E RUA LA PAZ;2017-06-25 08:00:00;;LINESTRING (610931.64 7793558.87, 610937.94 7793554.85)
7615;20-VHF-0907643-2023;RUA BOLIVIA, 654;SANTA RITA DE CÁSSIA;ENTRE RUA DO CHINA E BEC CONCEICAO;2024-07-17 00:00:00;;LINESTRING (610907.26 7793464.64, 610910.86 7793465.55, 610913.91 7793466.33)
7616;12-VHF-0000008-2013;RUA CALIFORNIA, 555;SION;ENTRE RUA LA PLATA E RUA SAO JOAO DO PARAISO;2013-08-09 00:00:00;;LINESTRING (611498.41 7793256.50, 611505.18 7793252.94)
7592;;RUA CEARA, 1089;FUNCIONÁRIOS;ENTRE RUA DOS TIMBIRAS E RUA DOS AIMORES;;;LINESTRING (612189.59 7795841.36, 612199.64 7795838.93)
7593;;AVE CELSO PORFIRIO MACHADO, 1245;BELVEDERE;ENTRE RUA CANDIDO GONZALEZ E RUA VICENTE ARAUJO;;;LINESTRING (611490.36 7791947.97, 611504.65 7791945.24)
7007;;RUA PADRE TIAGO DE ALMEIDA, 457;CAMARGOS;ENTRE RUA PROFESSOR SILVEIRA NETO E RUA JOSE MOREIRA MOTA;;2018-03-25 00:00:00;LINESTRING (602105.79 7794983.01, 602107.80 7794992.86)
7008;;AVE PADRE VIEIRA, 296;PADRE EUSTÁQUIO;ENTRE RUA CARIOCA E PCA CAPELA NOVA;;2019-05-10 00:00:00;LINESTRING (605580.02 7797509.67, 605584.49 7797498.59)
7009;16-VHF-0038911-2009;RUA PALMIRA, 185;SERRA;ENTRE RUA CAROLINA FIGUEIREDO E RUA PROFESSOR ESTEVAO PINTO;2010-01-18 21:00:00;;LINESTRING (612678.64 7794901.09, 612678.10 7794909.64)
7010;26-VHF-0055361-2012;RUA PANEMA, 458;RENASCENÇA;ENTRE RUA BORBOREMA E RUA JARI;2013-02-19 00:00:00;2019-10-22 00:00:00;LINESTRING (611241.77 7799924.40, 611234.58 7799925.22)
7011;26-VHF-0055361-2012;RUA PANEMA, 735;RENASCENÇA;ENTRE RUA MACAPA E RUA CACONDE;2013-02-19 00:00:00;;LINESTRING (611268.23 7800237.77, 611275.00 7800236.99)
7012;17-VHF-0038282-2010;RUA PARANAIBA, 205;BOM JESUS;ENTRE RUA VASSOURAS E RUA NOVA FRIBURGO;2011-04-29 00:00:00;;LINESTRING (609679.23 7799678.23, 609691.09 7799678.91)
7013;;RUA PARNAIBA, 62;SÃO GONÇALO;ENTRE RUA AMERICO MARTINS DA COSTA E RUA MONTE SILVESTRE;;2015-06-22 00:00:00;LINESTRING (612340.68 7804703.94, 612341.60 7804705.70, 612342.28 7804707.01, 612341.95 7804706.37, 612343.92 7804710.14)
7014;;RUA PARNAIBA, 226;SÃO GONÇALO;ENTRE RUA RIO DAS VELHAS E RUA KLAUSS VIANNA;;2021-02-26 00:00:00;LINESTRING (612149.41 7804666.01, 612149.14 7804670.98, 612149.07 7804672.29)
7015;;RUA PARU, 100;CONCÓRDIA;ENTRE RUA JAGUARIBE E RUA MADEIRA;;2021-05-25 00:00:00;LINESTRING (611067.86 7799650.71, 611063.34 7799656.00)
7016;22-VHF-0028490-2012;RUA PASTOR FRANCISCO PESSOA, 228;ÁTILA DE PAIVA;ENTRE RUA FLORINDA ROSALINA OLIVEIRA E AVE AFONSO VAZ DE MELO;2012-09-10 00:00:00;;LINESTRING (601810.16 7790711.38, 601802.39 7790704.45)
7017;26-VH-0000097-2008;RUA PAU BRASIL, 139;JARDIM FELICIDADE;ENTRE RUA PRINCIPE NEGRO E RUA ELVIRA MARIA DE JESUS;2009-02-26 00:00:00;2009-02-26 00:00:00;LINESTRING (612524.25 7807532.20, 612525.21 7807535.55, 612525.74 7807537.41)
7018;26-VHF-0000108-2008;RUA PAU-FERRO, 300;SOLIMÕES;ENTRE RUA PADRE ARAUJO E RUA PAU BRASIL;2008-12-22 23:00:00;;LINESTRING (612639.84 7807808.55, 612645.71 7807810.10)
7019;15-VHF-0010304-2013;RUA PAULA CANDIDO, 124;GUTIERREZ;ENTRE RUA DANIEL DE CARVALHO E RUA BENJAMIM JACOB;2014-05-22 21:00:00;;LINESTRING (608678.76 7794842.84, 608675.89 7794850.52)
7020;22-VHF-0009506-2013;RUA PAULINIA, 123;ITAIPU;ENTRE RUA DA SE E RUA TABOAO DA SERRA;2013-06-18 00:00:00;;LINESTRING (599405.61 7788821.17, 599412.31 7788822.40)
7021;18-VHF-0035617-2012;RUA PAULINO CAETANO MENDES, 569;CÉU AZUL;ENTRE RUA RADIALISTA ROMEU BARBOSA E RUA RADIALISTA JORGE GOMES;2012-10-02 00:00:00;2024-04-11 00:00:00;LINESTRING (604518.68 7807319.62, 604515.13 7807325.11)
7022;18-VHF-0000029-2016;RUA PAULINO CAETANO MENDES, 105;CÉU AZUL;ENTRE RUA RADIALISTA CAETANO SILVA E RUA ANTONIO JOSE DOS SANTOS;2018-01-12 00:00:00;;LINESTRING (605034.34 7807444.27, 605032.03 7807450.82)
7023;20-VHF-299962T-2021;RUA PAULO AFONSO, 884;SANTO ANTÔNIO;ENTRE RUA ANTONIO DIAS E RUA MARABA;2021-05-26 16:45:00;;LINESTRING (610301.28 7794260.87, 610294.60 7794260.94)
7024;16-VHF-0064747-2012;RUA PAULO AFONSO, 603;SANTO ANTÔNIO;ENTRE RUA RAFAEL MAGALHAES E RUA NUNES VIEIRA;2013-02-06 21:00:00;2015-04-28 00:00:00;LINESTRING (610301.96 7794566.30, 610308.27 7794566.16)
7025;;RUA PAULO ARBEX, 25;JARDIM AMÉRICA;ENTRE AVE BARAO HOMEM DE MELO E RUA PROFESSOR TAVARES PAES;;2022-05-02 00:00:00;LINESTRING (607924.19 7793644.70, 607921.25 7793650.77)
7026;26-VHF-0032529-2010;RUA PAULO CAMPOS MENDES, 62;RIBEIRO DE ABREU;ENTRE RUA VIRGEM E RUA DONA SINVALINA NEVES;2011-03-11 00:00:00;;LINESTRING (615453.04 7807289.41, 615452.45 7807287.80, 615450.95 7807283.76)
7027;03-VHF-0000069-2014; , ;;ENTRE   E  ;2015-02-11 00:00:00;;LINESTRING (608353.81 7791978.24, 608353.62 7791978.10)
7028;15-VHF-0051372-2009;RUA PAULO PIEDADE CAMPOS, 27;ESTORIL;ENTRE   E RUA HEITOR MENIN;2010-11-22 00:00:00;;LINESTRING (608345.64 7791973.58, 608353.35 7791978.65)
7029;;RUA PAULO PIEDADE CAMPOS, 532;ESTORIL;ENTRE RUA VEREADOR NELSON CUNHA E RUA MARIO COUTINHO;;2016-03-10 00:00:00;LINESTRING (608230.17 7792576.73, 608236.73 7792581.43)
7030;26-VHF-0000032-2007;RUA PAULO TIMOTEO NASCIMENTO, 505;SANTA CRUZ;ENTRE RUA PIRAMBO E RUA AROEIRA;2007-08-02 00:00:00;;LINESTRING (610646.37 7801480.98, 610646.33 7801474.21)
7032;18-VHF-0019106-2011;RUA PEDRA CORAL, 134;RIO BRANCO;ENTRE AVE BERNARDA SILVESTRE E RUA PEDRA LUNAR;2011-06-26 00:00:00;2024-03-18 00:00:00;LINESTRING (606468.36 7808910.66, 606467.16 7808911.90, 606464.16 7808915.06, 606463.58 7808915.74)
7033;18-VHF-0019830-2011;RUA PEDRA DA MATA, 84;PIRATININGA;ENTRE RUA PEDRA DA GAVEA E RUA PEDRA DO MORRO;2011-06-09 00:00:00;;LINESTRING (606059.03 7809207.78, 606064.26 7809212.27)
7034;18-VHF-143896T-2019;RUA PEDRA DO INDAIA, 174;CANDELÁRIA;ENTRE RUA VARZELANDIA E RUA UMBARATIBA;2020-04-19 00:00:00;;LINESTRING (608385.38 7808784.13, 608391.59 7808788.43)
7036;18-VHF-0061754-2012;RUA PEDRINOPOLIS, 438;JARDIM LEBLON;ENTRE RUA CENTRAL E BEC NOSSA SENHORA APARECIDA;2013-02-26 00:00:00;;LINESTRING (605853.06 7807049.09, 605852.31 7807055.69)
7037;26-VHF-0032713-2013;RUA PEDRO AUGUSTO SANTIAGO, 6;JARDIM VITÓRIA;ENTRE BEC DOS ARGENTINOS E RUA DOS URUGUAIOS;2014-01-29 00:00:00;;LINESTRING (616558.82 7804201.74, 616557.56 7804195.69)
7038;17-VHF-0000019-2013;RUA PEDRO DUTRA, 57;JARAGUÁ;ENTRE RUA ANTONIO PAULINO DE CASTRO E RUA BALSAMAR;2013-07-10 00:00:00;;LINESTRING (609626.55 7804069.57, 609623.48 7804062.36)
7039;18-VHF-0058856-2014;RUA PEDRO FELICIANO DE CARVALHO, 100;SERRA VERDE;ENTRE RUA OTAVIANO PENAFORTE E RUA CARMEM OLIVEIRA GOULART;2015-03-24 00:00:00;;LINESTRING (609499.50 7810873.37, 609499.55 7810879.46)
7040;15-VHF-0050739-2012;RUA PEDRO LABORNE TAVARES, 110;ESTORIL;ENTRE RUA SENADOR LIMA GUIMARAES E RUA OLYMPIO TEIXEIRA GUIMARAES;2013-01-11 00:00:00;;LINESTRING (608755.43 7791769.52, 608752.06 7791776.07)
7041;15-VHF-015192T-2016;RUA PEDRO LABORNE TAVARES, 239;BURITIS;ENTRE AVE ENGENHEIRO CARLOS GOULART E RUA SOTER RAMOS COUTO;2016-08-22 00:00:00;;LINESTRING (608586.82 7791692.62, 608583.88 7791698.68)
7042;;RUA PEDRO ROCHA POSSAS, 333;MANTIQUEIRA;ENTRE RUA IZALINA FAUSTINA SILVEIRA E RUA ALUIZIO TEIXEIRA DA SILVA;;2021-08-04 00:00:00;LINESTRING (606277.20 7810441.23, 606282.62 7810447.62)
7044;22-VHF-0000077-2008; , ;;ENTRE RUA DARIO FERREIRA MENDES E TRV UM MIL SEISCENTOS E DEZOITO;2009-11-24 00:00:00;;LINESTRING (601503.13 7787414.04, 601509.29 7787416.52)
7045;03-VHF-0000004-2018;AVE PERIMETRAL, 373;CASTANHEIRA;ENTRE BEC V E RUA COLETORA;2020-01-26 00:00:00;;LINESTRING (601610.01 7788467.66, 601601.16 7788462.12)
7046;26-VHF-0036547-2013;AVE PETROLINA, 473;SAGRADA FAMÍLIA;ENTRE RUA JACQUES LUCIANO E RUA SAO MATEUS;2014-08-19 00:00:00;;LINESTRING (613167.09 7798821.27, 613165.55 7798815.13)
7047;20-VHF-0015267-2009;RUA PIAUI, 741;SANTA EFIGÊNIA;ENTRE RUA PADRE ROLIM E AVE CARANDAI;2009-11-10 00:00:00;;LINESTRING (612412.78 7796140.31, 612424.84 7796137.06)
7048;20-VHF-0015267-2009;RUA PIAUI, 778;SANTA EFIGÊNIA;ENTRE RUA PADRE ROLIM E AVE CARANDAI;2009-11-10 00:00:00;;LINESTRING (612400.82 7796095.54, 612412.83 7796092.24)
7050;;RUA PINTARROXO, 25;GOIÂNIA;ENTRE RUA ASA BRANCA E RUA FOGO APAGOU;;2015-02-10 00:00:00;LINESTRING (615242.92 7802352.69, 615245.38 7802355.05, 615247.91 7802357.48)
7051;26-VHF-0044031-2011;RUA PINTOR ATAHYDE, 621;TUPI B;ENTRE RUA LUCIO CARDOSO E RUA MANUEL NUNES VIANA;2013-12-20 00:00:00;2021-01-04 00:00:00;LINESTRING (613583.27 7806010.27, 613589.99 7806008.31)
7052;26-VHF-0044031-2011;RUA PINTOR ATAHYDE, 385;TUPI B;ENTRE RUA MAESTRO LOBO DE MESQUITA E RUA ROCHA POMBO;2013-12-20 22:00:00;;LINESTRING (613523.41 7805824.54, 613530.16 7805822.68)
7053;26-VHF-0000075-2008;RUA PINTOR RENATO LIMA, 625;LAJEDO;ENTRE RUA DOMINGOS DE SOUZA E RUA GERALDO FERNANDES;2008-10-01 00:00:00;;LINESTRING (614080.08 7806099.59, 614078.96 7806105.25)
7054;30-VHF-0000047-2018;RUA PIRANGA, 11;SÃO LUCAS;ENTRE AVE DO CONTORNO E RUA VISCONDE DE TAUNAY;2019-02-28 00:00:00;;LINESTRING (613010.29 7796126.20, 613017.07 7796130.97)
7055;;RUA PIRES DA MOTA, 142;MADRE GERTRUDES;ENTRE RUA BARAO DE SABARA E RUA CONDE DE LUMINARES;;2014-09-22 00:00:00;LINESTRING (604332.94 7793892.97, 604336.56 7793896.88)
7056;26-VHF-0023939-2012;RUA PITAGORAS, 26;NAZARÉ;ENTRE RUA MARCO AURELIO E RUA EPICURO;2012-09-11 00:00:00;;LINESTRING (615330.25 7804606.05, 615337.77 7804606.09)
7057;16-VHF-0053007-2011;RUA PIUM-I, 1180;SION;ENTRE RUA CARATINGA E RUA CHILE;2013-02-08 00:00:00;;LINESTRING (611870.85 7793749.01, 611878.68 7793751.55)
7058;15-VHF-053566T-2017;RUA PLATANO, 231;MARAJÓ;ENTRE RUA DAS ESPATODIAS E RUA DAS AMENDOEIRAS;2017-12-19 23:00:00;;LINESTRING (606738.28 7792863.51, 606743.69 7792867.74)
7059;26-VHF-0023199-2010;RUA POCO BRANCO, 30;SÃO GABRIEL;ENTRE RUA JOSE TOLEDO DE OLIVEIRA E RUA MOMBACA;2011-08-13 00:00:00;;LINESTRING (613728.61 7804601.29, 613733.73 7804597.61)
7060;22-VHF-0008068-2011;RUA POINCIANA, 1031;LINDÉIA;ENTRE RUA DOS HIBISCUS E RUA DOS ANTURIOS;2011-04-26 00:00:00;;LINESTRING (598914.82 7790604.94, 598919.70 7790609.52)
7061;26-VHF-0023533-2011;RUA POMBA, 672;GOIÂNIA;ENTRE RUA LUCIMARA MARQUES E RUA PASSARO-LIRA;2013-01-22 00:00:00;;LINESTRING (615405.45 7803260.10, 615413.28 7803268.86)
7062;22-VHF-0006331-2013;RUA PONTA GROSSA, 98;ARAGUAIA;ENTRE RUA BANDEIRA DO SUL E RUA CAPITAO ENEAS;2013-07-24 00:00:00;2018-04-30 00:00:00;LINESTRING (604830.14 7789497.47, 604836.13 7789499.06)
4528;22-VHF-0014539-2013;RUA APOLO OITO, 211;ÁTILA DE PAIVA;ENTRE RUA MARCELO BERNUCCI SYDNEY E RUA JULIO CESAR VIEIRA;2013-07-31 00:00:00;;LINESTRING (601441.56 7790802.92, 601436.24 7790808.88)
4529;18-VHF-0024943-2014;RUA CLELIA, 21;RIO BRANCO;ENTRE RUA UM MIL QUATROCENTOS E QUARENTA E SETE E RUA COMENDADOR ARTHUR VIANA;2014-10-21 00:00:00;;LINESTRING (606819.18 7807907.33, 606812.62 7807909.58)
4530;18-VHF-0031686-2015;RUA GONCALVES, 211;CANDELÁRIA;ENTRE RUA RITAPOLIS E RUA ERICO VERISSIMO;2016-04-26 00:00:00;;LINESTRING (608258.37 7808538.06, 608255.87 7808544.93)
4531;18-VHF-0065907-2014;RUA JOSE CLEMENTE, 208;TUPI A;ENTRE RUA JOSE DE LIMA E RUA DARIO GONCALVES;2016-07-19 00:00:00;;LINESTRING (612221.92 7805968.38, 612223.82 7805971.72, 612224.49 7805972.90, 612224.88 7805973.59, 612225.31 7805974.35, 612226.65 7805976.70)
4532;26-VHF-338599T-2021;RUA ALAIR PEREIRA DA SILVA, 210;CONJUNTO TAQUARIL;ENTRE RUA DURVAL DE BARROS E RUA BETANIA;2021-10-09 00:00:00;;LINESTRING (617271.21 7797075.16, 617268.14 7797080.24)
4533;22-VHF-0010073-2011;RUA CORACAO DE JESUS, 214;BARREIRO;ENTRE RUA ARTHUR LOURENCO E RUA DONA EURIDICE LOURENCO;2011-08-30 00:00:00;;LINESTRING (601897.48 7790274.27, 601898.98 7790267.14)
4534;26-VHF-0052473-2015;RUA NOSSA SENHORA AUXILIADORA, 225;SÃO GABRIEL;ENTRE PCA MAURICIO FERREIRA DO AMARAL E RUA SANTA ANA;2018-08-21 00:00:00;;LINESTRING (613695.11 7804138.73, 613702.21 7804139.16)
4537;;RUA CASTOR, 213;MIRAMAR;ENTRE RUA AURORA E RUA TRIUNFO;;2023-11-11 00:00:00;LINESTRING (603322.69 7788734.65, 603320.49 7788741.50)
4538;22-VHF-0018280-2014;RUA JARDIM FLORESTAL, 96;ESPERANÇA;ENTRE RUA CARANGOLA E RUA OPERA;2014-11-07 00:00:00;;LINESTRING (605649.35 7789045.29, 605652.33 7789039.23)
4539;26-VHF-0070307-2012;RUA SENHORA DA PAZ, 272;CANADÁ;ENTRE RUA PURUS E RUA ICA;2013-06-27 00:00:00;;LINESTRING (610503.16 7799679.02, 610495.56 7799678.21)
4540;15-VHF-0062585-2012;RUA AGUAS FORMOSAS, 215;SALGADO FILHO;ENTRE VDP TRES MIL NOVECENTOS E NOVENTA E QUATRO E RUA ORLANDO PITANGA;2013-04-09 00:00:00;;LINESTRING (606986.37 7794147.34, 606985.29 7794145.55, 606985.04 7794145.12, 606984.90 7794144.89, 606983.69 7794142.82)
4541;;RUA AMOR DO CAMPO, 196;LINDÉIA;ENTRE RUA NEPENTE E RUA ESPORA;;2015-06-12 00:00:00;LINESTRING (600308.88 7790334.53, 600308.03 7790327.75)
4542;18-VHF-0023137-2015;RUA SENADOR NILO COELHO, 215;CÉU AZUL;ENTRE RUA ANTONIO JORGE DE FARIA E RUA NOVA REPUBLICA;2015-07-31 00:00:00;;LINESTRING (603760.74 7807665.43, 603767.73 7807663.79)
4543;22-VHF-109566T-2019;RUA TUBARAO, 215;CARDOSO;ENTRE RUA AUGUSTO MUNIZ E RUA ADOLFO CIOLETTI;2020-01-09 00:00:00;;LINESTRING (604193.04 7787764.74, 604200.15 7787766.89)
4544;22-VHF-0035164-2014;RUA AGUAS DA PRATA, 216;JATOBÁ;ENTRE RUA SILVA GUIMARAES E RUA SILFIDE;2014-11-05 00:00:00;;LINESTRING (598940.54 7788739.96, 598937.89 7788733.45)
4545;18-VHF-205015T-2020;RUA PEDRA DA MATA, 216;PIRATININGA;ENTRE RUA PEDRA DO MORRO E RUA PEDRA DA SERRA;2021-03-18 00:00:00;;LINESTRING (606179.34 7809081.62, 606184.71 7809086.99)
4546;22-VHF-040575T-2017;AVE HAYDEE ABRAS HOMSSI, 221;CONJUNTO JATOBÁ;ENTRE RUA LACYR MAFFIA E RUA CECILIA MARIA DA SILVA;2018-09-19 00:00:00;;LINESTRING (600549.57 7787884.17, 600548.98 7787890.09)
4547;16-VHF-0031076-2011; , ;;ENTRE RUA REGENCIA E RUA RITMO;2011-12-21 21:00:00;2020-07-30 00:00:00;LINESTRING (614191.26 7795374.65, 614193.08 7795371.52)
4549;22-VHF-0055924-2013;RUA CINEASTA HUMBERTO MAURO, 220;SOLAR DO BARREIRO;ENTRE RUA DEPUTADA IVETE VARGAS E RUA ANTONIO EUSTAQUIO PINHEIRO;2015-01-13 00:00:00;;LINESTRING (603756.87 7786968.35, 603758.80 7786961.90)
4550;17-VHF-0032071-2011;RUA FLOR DA NOIVA, 220;JARDIM ALVORADA;ENTRE RUA FLOR DA VERDADE E RUA FLOR DO BAILE;2011-09-29 00:00:00;;LINESTRING (606170.13 7799402.15, 606165.42 7799397.19)
4551;26-VHF-0015056-2012;RUA GERALDO FERREIRA DA SILVA, 220;RIBEIRO DE ABREU;ENTRE RUA QUINTINO SIMAO E RUA AFONSO LOBATO;2013-07-04 00:00:00;;LINESTRING (614981.72 7805773.36, 614980.50 7805766.95)
4552;18-VHF-0014317-2012;RUA TAPIRAPES, 241;SANTA MÔNICA;ENTRE RUA DOS XAVANTES E RUA MACIEL DE PAIVA;2012-08-28 00:00:00;;LINESTRING (607344.47 7807076.43, 607351.57 7807075.15)
4553;18-HF-0066316-2012;RUA ANTONIO FERREIRA DE BARROS, 217;COPACABANA;ENTRE RUA ANDRADA E SILVA E AVE PRESIDENTE;2013-05-21 00:00:00;;LINESTRING (605233.47 7806757.00, 605226.76 7806756.23)
4555;22-VHF-086906T-2018;RUA PROFESSOR OTILIO MACEDO, 242;PILAR;ENTRE   E RUA DOS MOICANOS;2019-10-31 00:00:00;;LINESTRING (607416.47 7788177.07, 607421.24 7788181.89)
4556;15-VHF-0000058-2018;RUA SANTA RITA, 221;OLHOS D'ÁGUA;ENTRE RUA SAO VICENTE E AVE DAS TORRES;2018-09-19 00:00:00;;LINESTRING (608664.70 7789371.63, 608669.34 7789376.72)
4557;22-VHF-139749T-2019;RUA TINGUI, 221;CDI JATOBÁ;ENTRE RUA MAJOR CLARINDO DE PAIVA E RUA LUPERCIO PAIXAO;2019-12-12 00:00:00;;LINESTRING (600088.14 7788790.62, 600083.49 7788795.09)
4558;;RUA BELEM, 220;ESPLANADA;ENTRE RUA ITAMIRIM E RUA TULIPA;;2017-11-02 00:00:00;LINESTRING (615264.58 7798388.65, 615276.21 7798386.42)
4559;;AVE DOM JOSE GASPAR, 222;MINAS BRASIL;ENTRE RUA CASCAVEL E RUA DOM JOSE PEREIRA LARA;;2019-05-30 00:00:00;LINESTRING (605854.65 7796918.96, 605864.11 7796911.10)
4560;22-VHF-0000104-2015;RUA PELICANO, 219;FLÁVIO MARQUES LISBOA;ENTRE RUA COMENDADOR JOSE FARAH E RUA GRAUNAS;2016-03-17 00:00:00;;LINESTRING (605169.11 7788568.66, 605172.36 7788574.01)
4561;;RUA DAS AGUAS, 223;INDEPENDÊNCIA;ENTRE RUA ALFEU GONCALVES QUEIROGA E RUA HERMINIO FERREIRA PINTO;;2015-11-09 00:00:00;LINESTRING (601678.93 7786522.03, 601677.39 7786526.60, 601677.29 7786526.89, 601676.72 7786528.92)
4562;17-VHF-0030381-2013;RUA SILVEIRA MARTINS, 235;APARECIDA;ENTRE RUA BERNARDO CISNEIROS E RUA CANDIDO LUCIO;2014-04-29 00:00:00;;LINESTRING (609475.78 7799985.14, 609482.09 7799985.52)
4564;;RUA GERALDO ROSA FILHO, 267;MANGUEIRAS;ENTRE RUA OSCAR GALDINO E RUA HERMELINDA GUEDES DIAS;;2015-02-20 00:00:00;LINESTRING (600920.95 7786588.41, 600921.71 7786581.34)
4565;22-VHF-0000058-2010;RUA MARIA LETICIA, 225;BAIRRO NOVO DAS INDÚSTRIAS;ENTRE RUA WALDEMIRO PARREIRAS ROCHA E PCA MARIA MARTA ALVES;2010-06-10 00:00:00;;LINESTRING (604828.55 7791199.31, 604822.13 7791197.09)
4566;22-VHF-0032863-2015;AVE PADRE JOSE NASCIMENTO, 225;BAIRRO DAS INDÚSTRIAS I;ENTRE RUA PADRE LUIZ CARLOS E RUA JORNALISTA WANDER MOREIRA;2016-10-07 00:00:00;;LINESTRING (603654.01 7793127.21, 603654.11 7793133.20)
4567;18-VHF-0001069-2013;RUA EDSON TOMAS SANTOS, 145;SÃO BERNARDO;ENTRE AVE CRISTIANO MACHADO E RUA MARCELO REGINALDO GOMES;2016-05-31 00:00:00;;LINESTRING (611436.44 7804482.65, 611433.48 7804476.34)
4568;15-VHF-0000135-2016;RUA HENRIQUE BURNIER, 226;GRAJAÚ;ENTRE RUA ARIVALDO MARTINS FERREIRA E RUA ALVES PINTO;2018-10-04 20:00:00;;LINESTRING (608215.71 7794860.95, 608209.94 7794855.86)
